,# time passed,number of events,total number,average number
1783,13380.0,248.0,422723.0,56363.066666666666
1784,13387.5,210.0,422933.0,56391.066666666666
1785,13395.0,224.0,423157.0,56420.933333333334
1786,13402.5,261.0,423418.0,56455.73333333333
1787,13410.0,234.0,423652.0,56486.933333333334
1788,13417.5,235.0,423887.0,56518.26666666667
1789,13425.0,241.0,424128.0,56550.4
1790,13432.5,228.0,424356.0,56580.8
1791,13440.0,213.0,424569.0,56609.2
1792,13447.5,237.0,424806.0,56640.8
1793,13455.0,251.0,425057.0,56674.26666666667
1794,13462.5,216.0,425273.0,56703.066666666666
1795,13470.0,235.0,425508.0,56734.4
1796,13477.5,238.0,425746.0,56766.13333333333
1797,13485.0,234.0,425980.0,56797.333333333336
1798,13492.5,202.0,426182.0,56824.26666666667
1799,13500.0,249.0,426431.0,56857.46666666667
1800,13507.5,233.0,426664.0,56888.53333333333
1801,13515.0,221.0,426885.0,56918.0
1802,13522.5,238.0,427123.0,56949.73333333333
1803,13530.0,217.0,427340.0,56978.666666666664
1804,13537.5,229.0,427569.0,57009.2
1805,13545.0,235.0,427804.0,57040.53333333333
1806,13552.5,256.0,428060.0,57074.666666666664
1807,13560.0,239.0,428299.0,57106.53333333333
1808,13567.5,228.0,428527.0,57136.933333333334
1809,13575.0,222.0,428749.0,57166.53333333333
1810,13582.5,246.0,428995.0,57199.333333333336
1811,13590.0,260.0,429255.0,57234.0
1812,13597.5,206.0,429461.0,57261.46666666667
1813,13605.0,240.0,429701.0,57293.46666666667
1814,13612.5,232.0,429933.0,57324.4
1815,13620.0,255.0,430188.0,57358.4
1816,13627.5,222.0,430410.0,57388.0
1817,13635.0,234.0,430644.0,57419.2
1818,13642.5,228.0,430872.0,57449.6
1819,13650.0,246.0,431118.0,57482.4
1820,13657.5,227.0,431345.0,57512.666666666664
1821,13665.0,267.0,431612.0,57548.26666666667
1822,13672.5,226.0,431838.0,57578.4
1823,13680.0,232.0,432070.0,57609.333333333336
1824,13687.5,233.0,432303.0,57640.4
1825,13695.0,251.0,432554.0,57673.86666666667
1826,13702.5,247.0,432801.0,57706.8
1827,13710.0,243.0,433044.0,57739.2
1828,13717.5,248.0,433292.0,57772.26666666667
1829,13725.0,241.0,433533.0,57804.4
1830,13732.5,216.0,433749.0,57833.2
1831,13740.0,237.0,433986.0,57864.8
1832,13747.5,248.0,434234.0,57897.86666666667
1833,13755.0,234.0,434468.0,57929.066666666666
1834,13762.5,233.0,434701.0,57960.13333333333
1835,13770.0,215.0,434916.0,57988.8
1836,13777.5,211.0,435127.0,58016.933333333334
1837,13785.0,236.0,435363.0,58048.4
1838,13792.5,225.0,435588.0,58078.4
1839,13800.0,237.0,435825.0,58110.0
1840,13807.5,239.0,436064.0,58141.86666666667
1841,13815.0,250.0,436314.0,58175.2
1842,13822.5,243.0,436557.0,58207.6
1843,13830.0,217.0,436774.0,58236.53333333333
1844,13837.5,210.0,436984.0,58264.53333333333
1845,13845.0,235.0,437219.0,58295.86666666667
1846,13852.5,260.0,437479.0,58330.53333333333
1847,13860.0,248.0,437727.0,58363.6
1848,13867.5,224.0,437951.0,58393.46666666667
1849,13875.0,263.0,438214.0,58428.53333333333
1850,13882.5,247.0,438461.0,58461.46666666667
1851,13890.0,247.0,438708.0,58494.4
1852,13897.5,250.0,438958.0,58527.73333333333
1853,13905.0,224.0,439182.0,58557.6
1854,13912.5,220.0,439402.0,58586.933333333334
1855,13920.0,209.0,439611.0,58614.8
1856,13927.5,235.0,439846.0,58646.13333333333
1857,13935.0,224.0,440070.0,58676.0
1858,13942.5,246.0,440316.0,58708.8
1859,13950.0,227.0,440543.0,58739.066666666666
1860,13957.5,228.0,440771.0,58769.46666666667
1861,13965.0,260.0,441031.0,58804.13333333333
1862,13972.5,253.0,441284.0,58837.86666666667
1863,13980.0,236.0,441520.0,58869.333333333336
1864,13987.5,194.0,441714.0,58895.2
1865,13995.0,201.0,441915.0,58922.0
1866,14002.5,240.0,442155.0,58954.0
1867,14010.0,231.0,442386.0,58984.8
1868,14017.5,228.0,442614.0,59015.2
1869,14025.0,264.0,442878.0,59050.4
1870,14032.5,256.0,443134.0,59084.53333333333
1871,14040.0,260.0,443394.0,59119.2
1872,14047.5,211.0,443605.0,59147.333333333336
1873,14055.0,234.0,443839.0,59178.53333333333
1874,14062.5,235.0,444074.0,59209.86666666667
1875,14070.0,245.0,444319.0,59242.53333333333
1876,14077.5,231.0,444550.0,59273.333333333336
1877,14085.0,221.0,444771.0,59302.8
1878,14092.5,244.0,445015.0,59335.333333333336
1879,14100.0,251.0,445266.0,59368.8
1880,14107.5,256.0,445522.0,59402.933333333334
1881,14115.0,255.0,445777.0,59436.933333333334
1882,14122.5,248.0,446025.0,59470.0
1883,14130.0,220.0,446245.0,59499.333333333336
1884,14137.5,227.0,446472.0,59529.6
1885,14145.0,206.0,446678.0,59557.066666666666
1886,14152.5,255.0,446933.0,59591.066666666666
1887,14160.0,227.0,447160.0,59621.333333333336
1888,14167.5,233.0,447393.0,59652.4
1889,14175.0,268.0,447661.0,59688.13333333333
1890,14182.5,260.0,447921.0,59722.8
1891,14190.0,228.0,448149.0,59753.2
1892,14197.5,232.0,448381.0,59784.13333333333
1893,14205.0,258.0,448639.0,59818.53333333333
1894,14212.5,211.0,448850.0,59846.666666666664
1895,14220.0,228.0,449078.0,59877.066666666666
1896,14227.5,254.0,449332.0,59910.933333333334
1897,14235.0,237.0,449569.0,59942.53333333333
1898,14242.5,227.0,449796.0,59972.8
1899,14250.0,254.0,450050.0,60006.666666666664
1900,14257.5,201.0,450251.0,60033.46666666667
1901,14265.0,221.0,450472.0,60062.933333333334
1902,14272.5,249.0,450721.0,60096.13333333333
1903,14280.0,252.0,450973.0,60129.73333333333
1904,14287.5,252.0,451225.0,60163.333333333336
1905,14295.0,245.0,451470.0,60196.0
1906,14302.5,235.0,451705.0,60227.333333333336
1907,14310.0,245.0,451950.0,60260.0
1908,14317.5,221.0,452171.0,60289.46666666667
1909,14325.0,242.0,452413.0,60321.73333333333
1910,14332.5,241.0,452654.0,60353.86666666667
1911,14340.0,215.0,452869.0,60382.53333333333
1912,14347.5,224.0,453093.0,60412.4
1913,14355.0,241.0,453334.0,60444.53333333333
1914,14362.5,192.0,453526.0,60470.13333333333
1915,14370.0,228.0,453754.0,60500.53333333333
1916,14377.5,241.0,453995.0,60532.666666666664
1917,14385.0,252.0,454247.0,60566.26666666667
1918,14392.5,243.0,454490.0,60598.666666666664
1919,14400.0,213.0,454703.0,60627.066666666666
1920,14407.5,237.0,454940.0,60658.666666666664
1921,14415.0,238.0,455178.0,60690.4
1922,14422.5,232.0,455410.0,60721.333333333336
1923,14430.0,275.0,455685.0,60758.0
1924,14437.5,231.0,455916.0,60788.8
1925,14445.0,249.0,456165.0,60822.0
1926,14452.5,258.0,456423.0,60856.4
1927,14460.0,258.0,456681.0,60890.8
1928,14467.5,244.0,456925.0,60923.333333333336
1929,14475.0,223.0,457148.0,60953.066666666666
1930,14482.5,225.0,457373.0,60983.066666666666
1931,14490.0,269.0,457642.0,61018.933333333334
1932,14497.5,253.0,457895.0,61052.666666666664
1933,14505.0,262.0,458157.0,61087.6
1934,14512.5,251.0,458408.0,61121.066666666666
1935,14520.0,239.0,458647.0,61152.933333333334
1936,14527.5,225.0,458872.0,61182.933333333334
1937,14535.0,258.0,459130.0,61217.333333333336
1938,14542.5,246.0,459376.0,61250.13333333333
1939,14550.0,267.0,459643.0,61285.73333333333
1940,14557.5,242.0,459885.0,61318.0
1941,14565.0,229.0,460114.0,61348.53333333333
1942,14572.5,240.0,460354.0,61380.53333333333
1943,14580.0,234.0,460588.0,61411.73333333333
1944,14587.5,232.0,460820.0,61442.666666666664
1945,14595.0,230.0,461050.0,61473.333333333336
1946,14602.5,249.0,461299.0,61506.53333333333
1947,14610.0,242.0,461541.0,61538.8
1948,14617.5,224.0,461765.0,61568.666666666664
1949,14625.0,220.0,461985.0,61598.0
1950,14632.5,273.0,462258.0,61634.4
1951,14640.0,237.0,462495.0,61666.0
1952,14647.5,254.0,462749.0,61699.86666666667
1953,14655.0,228.0,462977.0,61730.26666666667
1954,14662.5,247.0,463224.0,61763.2
1955,14670.0,244.0,463468.0,61795.73333333333
1956,14677.5,213.0,463681.0,61824.13333333333
1957,14685.0,238.0,463919.0,61855.86666666667
1958,14692.5,230.0,464149.0,61886.53333333333
1959,14700.0,245.0,464394.0,61919.2
1960,14707.5,221.0,464615.0,61948.666666666664
1961,14715.0,250.0,464865.0,61982.0
1962,14722.5,230.0,465095.0,62012.666666666664
1963,14730.0,207.0,465302.0,62040.26666666667
1964,14737.5,256.0,465558.0,62074.4
1965,14745.0,247.0,465805.0,62107.333333333336
1966,14752.5,213.0,466018.0,62135.73333333333
1967,14760.0,245.0,466263.0,62168.4
1968,14767.5,254.0,466517.0,62202.26666666667
1969,14775.0,240.0,466757.0,62234.26666666667
1970,14782.5,228.0,466985.0,62264.666666666664
1971,14790.0,252.0,467237.0,62298.26666666667
1972,14797.5,228.0,467465.0,62328.666666666664
1973,14805.0,211.0,467676.0,62356.8
1974,14812.5,226.0,467902.0,62386.933333333334
1975,14820.0,245.0,468147.0,62419.6
1976,14827.5,260.0,468407.0,62454.26666666667
1977,14835.0,241.0,468648.0,62486.4
1978,14842.5,224.0,468872.0,62516.26666666667
1979,14850.0,230.0,469102.0,62546.933333333334
1980,14857.5,244.0,469346.0,62579.46666666667
1981,14865.0,226.0,469572.0,62609.6
1982,14872.5,269.0,469841.0,62645.46666666667
1983,14880.0,255.0,470096.0,62679.46666666667
1984,14887.5,228.0,470324.0,62709.86666666667
1985,14895.0,246.0,470570.0,62742.666666666664
1986,14902.5,253.0,470823.0,62776.4
1987,14910.0,241.0,471064.0,62808.53333333333
1988,14917.5,252.0,471316.0,62842.13333333333
1989,14925.0,259.0,471575.0,62876.666666666664
1990,14932.5,247.0,471822.0,62909.6
1991,14940.0,254.0,472076.0,62943.46666666667
1992,14947.5,261.0,472337.0,62978.26666666667
1993,14955.0,293.0,472630.0,63017.333333333336
1994,14962.5,216.0,472846.0,63046.13333333333
1995,14970.0,225.0,473071.0,63076.13333333333
1996,14977.5,225.0,473296.0,63106.13333333333
1997,14985.0,235.0,473531.0,63137.46666666667
1998,14992.5,240.0,473771.0,63169.46666666667
1999,15000.0,238.0,474009.0,63201.2
2000,15007.5,223.0,474232.0,63230.933333333334
2001,15015.0,240.0,474472.0,63262.933333333334
2002,15022.5,222.0,474694.0,63292.53333333333
2003,15030.0,233.0,474927.0,63323.6
2004,15037.5,247.0,475174.0,63356.53333333333
2005,15045.0,222.0,475396.0,63386.13333333333
2006,15052.5,241.0,475637.0,63418.26666666667
2007,15060.0,231.0,475868.0,63449.066666666666
2008,15067.5,240.0,476108.0,63481.066666666666
2009,15075.0,216.0,476324.0,63509.86666666667
2010,15082.5,228.0,476552.0,63540.26666666667
2011,15090.0,232.0,476784.0,63571.2
2012,15097.5,227.0,477011.0,63601.46666666667
2013,15105.0,227.0,477238.0,63631.73333333333
2014,15112.5,247.0,477485.0,63664.666666666664
2015,15120.0,257.0,477742.0,63698.933333333334
2016,15127.5,268.0,478010.0,63734.666666666664
2017,15135.0,224.0,478234.0,63764.53333333333
2018,15142.5,205.0,478439.0,63791.86666666667
2019,15150.0,215.0,478654.0,63820.53333333333
2020,15157.5,235.0,478889.0,63851.86666666667
2021,15165.0,224.0,479113.0,63881.73333333333
2022,15172.5,239.0,479352.0,63913.6
2023,15180.0,225.0,479577.0,63943.6
2024,15187.5,227.0,479804.0,63973.86666666667
2025,15195.0,239.0,480043.0,64005.73333333333
2026,15202.5,223.0,480266.0,64035.46666666667
2027,15210.0,221.0,480487.0,64064.933333333334
2028,15217.5,215.0,480702.0,64093.6
2029,15225.0,209.0,480911.0,64121.46666666667
2030,15232.5,228.0,481139.0,64151.86666666667
2031,15240.0,231.0,481370.0,64182.666666666664
2032,15247.5,240.0,481610.0,64214.666666666664
2033,15255.0,234.0,481844.0,64245.86666666667
2034,15262.5,259.0,482103.0,64280.4
2035,15270.0,262.0,482365.0,64315.333333333336
2036,15277.5,222.0,482587.0,64344.933333333334
2037,15285.0,237.0,482824.0,64376.53333333333
2038,15292.5,254.0,483078.0,64410.4
2039,15300.0,250.0,483328.0,64443.73333333333
2040,15307.5,230.0,483558.0,64474.4
2041,15315.0,225.0,483783.0,64504.4
2042,15322.5,230.0,484013.0,64535.066666666666
2043,15330.0,265.0,484278.0,64570.4
2044,15337.5,220.0,484498.0,64599.73333333333
2045,15345.0,252.0,484750.0,64633.333333333336
2046,15352.5,229.0,484979.0,64663.86666666667
2047,15360.0,214.0,485193.0,64692.4
